UPLOAD ID,ENTRY DATE,CALLSIGN CODE,AIRCRAFT CODE,DEPARTURE,DESTINATION,ENTRY FIX,EXIT FIX,MOVEMENT TYPE,ENTRY TIME,EXIT TIME,REMARKS,INFORMATION,COMMENTS
1931108,2023-01-01T00:00:00.000+04:1218,ABY711,A21N,LIME,OMSJ,ORSAR,OMSJ,,1757,1820,,A6ATB,
1931109,2023-01-01T00:00:00.000+04:1219,MEA1428,A320,OLBA,OMDB,NALPO,OMDB,,1758,1825,,T7MRE,
1931110,2023-01-01T00:00:00.000+04:1220,VJT291,GLEX,LFTH,VOBL,NALPO,TONVO,,1759,1817,,9HLXX,
1931111,2023-01-01T00:00:00.000+04:1221,FDB1721,B38M,OMDB,UAAA,OMDB,GABKO,,1759,1811,,A6MAX,
1931112,2023-01-01T00:00:00.000+04:1222,QTR534,A320,OTHH,VAAH,NAMLA,TONVO,,1801,1827,,A7AHB,
1931113,2023-01-01T00:00:00.000+04:1223,ABY424,A320,OMSJ,VOCI,OMSJ,TARDI,,1801,1816,,A6AOS,
1931114,2023-01-01T00:00:00.000+04:1224,UAE6NV,B77W,OMDB,VOHS,OMDB,GOMTA,,1801,1815,,A6EPT,
1931115,2023-01-01T00:00:00.000+04:1225,ABY168,A320,OEDF,OMSJ,NALPO,OMSJ,,1801,1827,,A6AOB,
1931116,2023-01-01T00:00:00.000+04:1226,JZR551,A20N,OKBK,VCBI,OBNET,TARDI,,1801,1820,,9KCBJ,
1931117,2023-01-01T00:00:00.000+04:1227,UAE357,B77W,WIII,OMDB,TAPRA,OMDB,,1802,1823,,A6EGN,
1931118,2023-01-01T00:00:00.000+04:1228,ETD274,A321,OMAA,VOHS,OMAA,LABRI,,1803,1815,,A6AEC,
1931119,2023-01-01T00:00:00.000+04:1229,UBG342,B738,OMDB,VGHS,OMDB,LALDO,,1803,1818,,S2AJC,
1931120,2023-01-01T00:00:00.000+04:1230,ABY454,A320,OMSJ,VOCL,OMSJ,TARDI,,1803,1819,,A6ANQ,
1931121,2023-01-01T00:00:00.000+04:1231,ADY362,A320,LTFJ,OMAA,ORSAR,OMAA,,1804,1830,,A6AUC,
1931122,2023-01-01T00:00:00.000+04:1232,FDB868,B38M,OEDF,OMDB,NALPO,OMDB,,1804,1830,,A6FMA,
1931123,2023-01-01T00:00:00.000+04:1233,ETD216,B789,OMAA,VOBL,OMAA,LABRI,,1805,1818,,A6BLA,
1931124,2023-01-01T00:00:00.000+04:1234,FDB1296,B38M,LIRP,OMDB,ORSAR,OMDB,,1805,1828,,A6FMU,
1931125,2023-01-01T00:00:00.000+04:1235,ART8101,A320,OMDW,VECC,OMDW,LALDO,,1805,1822,,YLLDM,
1931126,2023-01-01T00:00:00.000+04:1236,ABY106,A320,OBBI,OMSJ,NALPO,OMSJ,,1806,1832,,A6AOQ,
1931127,2023-01-01T00:00:00.000+04:1237,ABY471,A320,OMSJ,VOMM,OMSJ,GOMTA,,1807,1821,,A6AOU,
1931128,2023-01-01T00:00:00.000+04:1238,THA503,B788,VTBS,OEJN,LUDID,PEKEM,,1808,1819,,HSTQE,
1931129,2023-01-01T00:00:00.000+04:1239,UAE709,B77W,OMDB,FIMP,OMDB,MEMTU,,1808,1831,,A6EGY,
1931130,2023-01-01T00:00:00.000+04:1240,QTR942,A359,OTHH,WSSS,NAMLA,TONVO,,1808,1832,,A7ALN,
1931131,2023-01-01T00:00:00.000+04:1241,QTR875,B77W,ZGGG,OTHH,MENSA,TOSNA,,1809,1842,,A7BAV,
1931132,2023-01-01T00:00:00.000+04:1242,UAE512,B77W,OMDB,VIDP,OMDB,LALDO,,1810,1825,,A6ENZ,
1931134,2023-01-01T00:00:00.000+04:1243,ETD473,B789,WSSS,OMAA,SODEX,OMAA,,1812,1826,,A6BLF,
1931135,2023-01-01T00:00:00.000+04:1244,GFA068,A320,OBBI,VOMM,TOSNA,LABRI,,1812,1833,,A9CAF,
1931136,2023-01-01T00:00:00.000+04:1245,CROME41,C30J,OMAM,OTBH,OMAM,MEKMA,,1812,1844,,3179,
1931137,2023-01-01T00:00:00.000+04:1246,AXB193,B738,VILK,OMDB,PASOV,OMDB,,1812,1833,,VTGHK,
1931138,2023-01-01T00:00:00.000+04:1247,QTR556,B77W,OTHH,VABB,NAMLA,TONVO,,1813,1837,,A7BEL,
1931140,2023-01-01T00:00:00.000+04:1248,UAE379,B77W,VTSP,OMDB,TAPRA,OMDB,,1813,1835,,A6ENG,
1931141,2023-01-01T00:00:00.000+04:1249,WAZ7029,A21N,OMAA,OBBI,OMAA,ORMID,,1813,1835,,A6WZH,
1931142,2023-01-01T00:00:00.000+04:1250,ETD1NV,A320,HECA,OMAA,TOSNA,OMAA,,1813,1840,,A6EIW,
1931143,2023-01-01T00:00:00.000+04:1251,OMA411,B38M,OOMS,OJAI,ITRAX,ALPOB,,1813,1841,,A4OME,
1931144,2023-01-01T00:00:00.000+04:1252,SWR242,B77W,LSZH,OMDB,OBNET,OMDB,,1814,1839,,HBJNI,
1931145,2023-01-01T00:00:00.000+04:1253,ABY273,A320,OMSJ,UTTT,OMSJ,GABKO,,1814,1825,,A6AOP,
1931146,2023-01-01T00:00:00.000+04:1254,FBA402,B738,OMDB,ORBI,OMDB,TUMAK,,1816,1839,,YIBAV,
1931147,2023-01-01T00:00:00.000+04:1255,GOW057,A20N,VOKN,OMDB,TAPRA,OMDB,,1816,1837,,VTWGP,
1931148,2023-01-01T00:00:00.000+04:1256,FDB2TV,B38M,LTFJ,OMDB,ORSAR,OMDB,,1817,1843,,A6FML,
1931149,2023-01-01T00:00:00.000+04:1257,FDB793,B738,OMDB,UTDD,OMDB,GABKO,,1817,1828,,A6FEQ,
1931150,2023-01-01T00:00:00.000+04:1258,UBG333,B738,VGHS,OTHH,MENSA,TOSNA,,1818,1854,,S2AJE,
1931151,2023-01-01T00:00:00.000+04:1259,FDB1807,B38M,OMDB,LLBG,OMDB,ALPOB,,1818,1841,,A6FMZ,
1931152,2023-01-01T00:00:00.000+04:1260,SEJ051,B38M,VAPO,OMDB,PASOV,OMDB,,1818,1841,,VTMXD,
1931153,2023-01-01T00:00:00.000+04:1261,QTR7H,B77W,OTHH,YMML,BUNDU,LABRI,,1818,1838,,A7BEJ,
1931154,2023-01-01T00:00:00.000+04:1262,IGO096,A20N,OMDB,VOML,OMDB,TARDI,,1819,1832,,VTIIY,
1931155,2023-01-01T00:00:00.000+04:1263,FAD513,A20N,OERK,OMDB,PEKEM,OMDB,,1819,1857,,HZFAU,
1931156,2023-01-01T00:00:00.000+04:1264,GOW005,A20N,VABB,OMAA,SODEX,OMAA,,1819,1836,,VTWGK,
1931157,2023-01-01T00:00:00.000+04:1265,AIC995,B788,VIDP,OMDB,PATAT,OMDB,,1820,1844,,VTNAA,
1931158,2023-01-01T00:00:00.000+04:1266,ETD218,A35K,OMAA,VIDP,OMAA,GABKO,,1820,1840,,A6XWC,
1931159,2023-01-01T00:00:00.000+04:1267,UAE500,A388,OMDB,VABB,OMDB,GOMTA,,1820,1835,,A6EEX,
1931160,2023-01-01T00:00:00.000+04:1268,UAE6N,B77W,VOBL,OMDB,TAPRA,OMDB,,1821,1846,,A6EGB,
1931161,2023-01-01T00:00:00.000+04:1269,IGO091,A21N,VABB,OEJN,LUDID,PEKEM,,1821,1833,,VTILV,
1931162,2023-01-01T00:00:00.000+04:1270,FDB5MP,B738,ORBI,OMDB,ORSAR,OMDB,,1821,1848,,A6FEE,
1931163,2023-01-01T00:00:00.000+04:1271,FDB6,B738,OTHH,OMDB,ASTOG,OMDB,,1822,1853,,A6FED,
1931164,2023-01-01T00:00:00.000+04:1272,ATG5524,B744,OMSJ,EBLG,OMSJ,TUMAK,,1822,1846,,ERBAJ,
1931165,2023-01-01T00:00:00.000+04:1273,AIC990,A319,OKBK,VABB,OBNET,TONVO,,1822,1841,,VTSCR,
1931166,2023-01-01T00:00:00.000+04:1274,UAE606,B77W,OMDB,OPKC,OMDB,LALDO,,1824,1837,,A6EPF,
1931167,2023-01-01T00:00:00.000+04:1275,AXB640,B738,OMAA,VOTR,OMAA,LABRI,,1824,1837,,VTAYA,
1931168,2023-01-01T00:00:00.000+04:1276,AXB247,B738,VABB,OMDB,PASOV,OMDB,,1824,1851,,VTAXU,
1931169,2023-01-01T00:00:00.000+04:1277,SVA759,B77W,VIDP,OEJN,LUDID,PEKEM,,1825,1836,,HZAK12,
1931170,2023-01-01T00:00:00.000+04:1278,FDB1790,B38M,LJLJ,OMDB,ORSAR,OMDB,,1825,1849,,A6FMH,
1931171,2023-01-01T00:00:00.000+04:1279,ETD407,B78X,VTBS,OMAA,SODEX,OMAA,,1825,1843,,A6BMG,
1931172,2023-01-01T00:00:00.000+04:1280,ABY602,A320,OMSJ,HEBA,OMSJ,ALPOB,,1826,1852,,A6AOM,
1931173,2023-01-01T00:00:00.000+04:1281,AXB540,B738,OMDB,VOTV,OMDB,TARDI,,1827,1841,,VTAYD,
1931174,2023-01-01T00:00:00.000+04:1282,QTR4L,A388,OTHH,YSSY,BUNDU,LABRI,,1827,1848,,A7APF,
1931175,2023-01-01T00:00:00.000+04:1283,GFA154,B789,OBBI,RPLL,NALPO,TONVO,,1828,1846,,A9CFC,
1931176,2023-01-01T00:00:00.000+04:1284,FDB447,B738,OMDB,VOMM,OMDB,GOMTA,,1828,1843,,A6FGF,
1931177,2023-01-01T00:00:00.000+04:1285,ETD856,B78X,OMAA,RKSI,OMAA,GABKO,,1828,1848,,A6BMC,
1931178,2023-01-01T00:00:00.000+04:1286,ETD203,B789,VABB,OMAA,SODEX,OMAA,,1829,1847,,A6BLT,
1931179,2023-01-01T00:00:00.000+04:1287,KNE329,A20N,OERK,VIDP,NALPO,TONVO,,1830,1849,,HZNS43,
1931180,2023-01-01T00:00:00.000+04:1288,UAE134,A388,UUDD,OMDB,ORSAR,OMDB,,1830,1854,,A6EER,
1931181,2023-01-01T00:00:00.000+04:1289,ETD26W,B789,LEMD,OMAA,TOSNA,OMAA,,1830,1857,,A6BLU,
1931182,2023-01-01T00:00:00.000+04:1290,ABY612,A320,OMSJ,HEAT,OMSJ,ALPOB,,1830,1856,,A6AOK,
1931183,2023-01-01T00:00:00.000+04:1291,GFA546,A21N,OBBI,OMAA,TOSNA,OMAA,,1831,1902,,A9CNE,
1931184,2023-01-01T00:00:00.000+04:1292,QTR604,A35K,OTHH,OPKC,NAMLA,TONVO,,1831,1855,,A7ANO,
1931185,2023-01-01T00:00:00.000+04:1293,GFA132,A320,OBBI,VIDP,NALPO,TONVO,,1831,1851,,A9CAG,
1931186,2023-01-01T00:00:00.000+04:1294,GOW076,A20N,OMAA,VIDP,OMAA,LABRI,,1832,1844,,VTWDC,
1931187,2023-01-01T00:00:00.000+04:1295,QTR635,A333,VGHS,OTHH,MENSA,TOSNA,,1832,1907,,A4ODJ,
1931188,2023-01-01T00:00:00.000+04:1296,QTR671,A320,VRMM,OTHH,SODEX,MEKMA,,1833,1900,,A7AHX,
1931189,2023-01-01T00:00:00.000+04:1297,ETD878,B789,OMAA,RJAA,OMAA,GABKO,,1833,1853,,A6BLI,
1931191,2023-01-01T00:00:00.000+04:1298,QTR43H,A320,VCBI,OTHH,SODEX,MEKMA,,1833,1904,,A7AHJ,
1931192,2023-01-01T00:00:00.000+04:1299,ABY660,A320,OMSJ,HSSK,OMSJ,ALPOB,,1834,1859,,A6AON,
1931193,2023-01-01T00:00:00.000+04:1300,ETD451,B77W,YSSY,OMAA,SODEX,OMAA,,1835,1850,,A6ETH,
1931194,2023-01-01T00:00:00.000+04:1301,UAE818,B77W,OERK,OMDB,NALPO,OMDB,,1835,1900,,A6ECC,
1931196,2023-01-01T00:00:00.000+04:1302,AXB183,B738,VEBN,OMSJ,MENSA,OMSJ,,1835,1851,,VTAXT,
1931197,2023-01-01T00:00:00.000+04:1303,ABY502,A21N,OMSJ,VCBI,OMSJ,TARDI,,1836,1850,,A6ATE,
1931198,2023-01-01T00:00:00.000+04:1304,ABY342,A321,LTCG,OMSJ,ORSAR,OMSJ,,1837,1859,,A6ATH,
1931199,2023-01-01T00:00:00.000+04:1305,FDB1929,B38M,OMDB,OIIE,OMDB,GABKO,,1838,1849,,A6FPE,
1931200,2023-01-01T00:00:00.000+04:1306,GOW054,A20N,OMAA,VOKN,OMAA,LABRI,,1838,1850,,VTWDA,
1931201,2023-01-01T00:00:00.000+04:1307,ETD7UJ,B789,VTSP,OMAA,SODEX,OMAA,,1838,1853,,A6BLS,
1931203,2023-01-01T00:00:00.000+04:1308,ETD857,B78X,RKSI,OMAA,ITRAX,OMAA,,1839,1859,,A6BMF,
1931204,2023-01-01T00:00:00.000+04:1309,UPS29,B748,VOBL,EDDK,MENSA,ALPOB,,1840,1908,,N624UP,
1931205,2023-01-01T00:00:00.000+04:1310,FDB5PR,B738,UUWW,OMDB,PATAT,OMDB,,1841,1905,,A6FEB,
1931206,2023-01-01T00:00:00.000+04:1311,FAD512,A20N,OMDB,OERK,OMDB,ALPOB,,1841,1904,,HZFAM,
1931207,2023-01-01T00:00:00.000+04:1312,UAE9877,B77F,ZGGG,OMDW,PASOV,OMDW,,1841,1901,,A6EFN,
1931208,2023-01-01T00:00:00.000+04:1313,ABY628,A21N,OMSJ,HECA,OMSJ,ALPOB,,1842,1907,,A6ATD,
1931209,2023-01-01T00:00:00.000+04:1314,ETD206,B77W,OMAA,VABB,OMAA,LABRI,,1842,1854,,A6ETP,
1931210,2023-01-01T00:00:00.000+04:1315,ETD277,A320,VOHS,OMAA,SODEX,OMAA,,1842,1903,,A6EIT,
1931211,2023-01-01T00:00:00.000+04:1316,ETD223,A321,VIDP,OMAA,ITRAX,OMAA,,1843,1906,,A6AEB,
1931212,2023-01-01T00:00:00.000+04:1317,OMA696,B738,OEDF,OOMS,NALPO,TARDI,,1844,1905,,A4OBV,
1931213,2023-01-01T00:00:00.000+04:1318,QTR957,B788,WIII,OTHH,SODEX,MEKMA,,1844,1913,,A7BCZ,
1931214,2023-01-01T00:00:00.000+04:1319,DLH630,A333,EDDF,OMDB,OBNET,OMDB,,1845,1910,,DAIKM,
1931215,2023-01-01T00:00:00.000+04:1320,FDB576,B738,VNKT,OMDB,PASOV,OMDB,,1846,1908,,A6FGJ,
1931216,2023-01-01T00:00:00.000+04:1321,AXB538,B738,OMAA,VOTV,OMAA,LABRI,,1846,1859,,VTAXN,
1931217,2023-01-01T00:00:00.000+04:1322,SVA739,B77W,OPLA,OERK,LUDID,PEKEM,,1846,1856,,HZAK28,
1931218,2023-01-01T00:00:00.000+04:1323,IGO1663,A20N,VABB,OMRK,MENSA,OMRK,,1847,1901,,VTISA,
1931219,2023-01-01T00:00:00.000+04:1324,KNE321,A20N,OERK,VABB,NALPO,TONVO,,1847,1906,,HZNS36,
1931220,2023-01-01T00:00:00.000+04:1325,UAE112,B77W,LHBP,OMDB,ORSAR,OMDB,,1847,1912,,A6ENE,
1931221,2023-01-01T00:00:00.000+04:1326,UAE5RQ,A388,LIMC,OMDB,NALPO,OMDB,,1847,1916,,A6EOI,
1931222,2023-01-01T00:00:00.000+04:1327,MEA417,A320,OMAA,OLBA,OMAA,ALPOB,,1848,1909,,ODMRN,
1931223,2023-01-01T00:00:00.000+04:1328,UAE748,B77W,DTTA,OMDB,NALPO,OMDB,,1849,1918,,A6ECA,
1931224,2023-01-01T00:00:00.000+04:1329,MEA429,A332,OMDB,OLBA,OMDB,ALPOB,,1849,1912,,ODMEB,
1931225,2023-01-01T00:00:00.000+04:1330,QTR842,A332,OTHH,VTSP,NAMLA,TONVO,,1849,1913,,A7ACT,
1931226,2023-01-01T00:00:00.000+04:1331,FJO66L,E550,LDPL,OMDW,NALPO,OMDW,,1850,1916,,9HLFX,
1931227,2023-01-01T00:00:00.000+04:1332,ABY402,A320,VABB,OMSJ,MENSA,OMSJ,,1850,1905,,A6ANY,
1931228,2023-01-01T00:00:00.000+04:1333,GFA260,A20N,OBBI,VOCL,TOSNA,LABRI,,1850,1911,,A9CTD,
1931229,2023-01-01T00:00:00.000+04:1334,FDB891,B38M,OMDB,OEMA,OMDB,ALPOB,,1851,1914,,A6FMW,
1931230,2023-01-01T00:00:00.000+04:1335,IGO1833,A21N,VIDP,OMAA,PATAT,OMAA,,1851,1924,,VTIMV,
1931231,2023-01-01T00:00:00.000+04:1336,ETD454,B77W,OMAA,YSSY,OMAA,LABRI,,1852,1905,,A6ETQ,
1931232,2023-01-01T00:00:00.000+04:1337,FDB769,B38M,OMDB,UTSS,OMDB,GABKO,,1852,1904,,A6FPD,
1931233,2023-01-01T00:00:00.000+04:1338,QFA10,B789,EGLL,YPPH,OVONA,LABRI,,1852,1911,,VHZNE,
1931234,2023-01-01T00:00:00.000+04:1339,ETD871,B789,RJAA,OMAA,ITRAX,OMAA,,1853,1909,,A6BLL,
1931235,2023-01-01T00:00:00.000+04:1340,UAE89Y,B77W,LIPE,OMDB,ORSAR,OMDB,,1853,1920,,A6ECJ,
1931236,2023-01-01T00:00:00.000+04:1341,ABY448,A320,OMSJ,VOTV,OMSJ,TARDI,,1853,1908,,A6AOW,
1931237,2023-01-01T00:00:00.000+04:1342,IAW126,B738,OMDB,ORBI,OMDB,TUMAK,,1853,1915,,YIAST,
1931238,2023-01-01T00:00:00.000+04:1343,UAE5E,A388,FIMP,OMDB,MUSAP,OMDB,,1853,1914,,A6EOT,
1931239,2023-01-01T00:00:00.000+04:1344,GFA282,A20N,OBBI,VOBL,TOSNA,LABRI,,1854,1914,,A9CTB,
1931240,2023-01-01T00:00:00.000+04:1345,ETD869,B789,ZGGG,OMAA,SODEX,OMAA,,1854,1912,,A6BND,
1931241,2023-01-01T00:00:00.000+04:1346,RJD214,GLF4,OMDW,OMAD,OMDW,OMAD,,1854,1911,,A6ORX,
1931242,2023-01-01T00:00:00.000+04:1347,UAE932,B77W,LLBG,OMDB,NALPO,OMDB,,1855,1921,,A6ECV,
1931243,2023-01-01T00:00:00.000+04:1348,IGO1406,A20N,OMSJ,VOHS,OMSJ,LALDO,,1855,1908,,VTIJO,
1931244,2023-01-01T00:00:00.000+04:1349,ADY133,A320,OMAA,VOTV,OMAA,LABRI,,1855,1908,,A6AUD,
1931245,2023-01-01T00:00:00.000+04:1350,QTR4G,B77W,VRMM,OTHH,SODEX,MEKMA,,1856,1925,,A7BOA,
1931246,2023-01-01T00:00:00.000+04:1351,VLKRE47,Q9,OMAM,ZZZZ,OMAM,LALDO,,1857,2020, Callsign:Error,ONFILE,DML Type -  MQ9A
1931247,2023-01-01T00:00:00.000+04:1352,ETD279,B789,VRMM,OMAA,SODEX,OMAA,,1857,1915,,A6BLD,
1931248,2023-01-01T00:00:00.000+04:1353,SVA553,A333,OMDB,OERK,OMDB,ALPOB,,1858,1924,,HZAQ19,
1931249,2023-01-01T00:00:00.000+04:1354,ICV9267,B744,VHHH,OMDW,PASOV,OMDW,,1859,1921,,LXUCV,
1931250,2023-01-01T00:00:00.000+04:1355,ETD237,A321,VOBL,OMAA,SODEX,OMAA,,1900,1917,,A6AEG,
1931251,2023-01-01T00:00:00.000+04:1356,UAE54J,B77W,LOWW,OMDB,ORSAR,OMDB,,1901,1923,,A6ENL,
1931252,2023-01-01T00:00:00.000+04:1357,AIC994,A20N,OMDB,VOGO,OMDB,TARDI,,1902,1915,,VTCIH,
1931253,2023-01-01T00:00:00.000+04:1358,ADY126,A320,VOCI,OMAA,SODEX,OMAA,,1903,1919,,A6AUE,
1931254,2023-01-01T00:00:00.000+04:1359,FDB16T,B38M,OBBI,OMDB,NALPO,OMDB,,1903,1929,,A6FMM,
1931255,2023-01-01T00:00:00.000+04:1360,IGO025,A20N,OMDB,VOHS,OMDB,LALDO,,1903,1916,,VTIPE,
1931256,2023-01-01T00:00:00.000+04:1361,UAE8VC,A388,EDDM,OMDB,ORSAR,OMDB,,1903,1925,,A6EUJ,
1931257,2023-01-01T00:00:00.000+04:1362,KLM877,B772,EHAM,VABB,OBNET,TONVO,,1903,1920,,PHBQB,
1931259,2023-01-01T00:00:00.000+04:1363,OMA612,B38M,OMDB,OOMS,OMDB,TARDI,,1904,1918,,A4OMK,
1931260,2023-01-01T00:00:00.000+04:1364,UAE538,B77L,OMDB,VAAH,OMDB,LALDO,,1905,1918,,A6EWE,
1931261,2023-01-01T00:00:00.000+04:1365,IGO1835,A20N,VABB,OMAA,SODEX,OMAA,,1905,1922,,VTIZK,
1931262,2023-01-01T00:00:00.000+04:1366,AFR662,B77W,LFPG,OMDB,OBNET,OMDB,,1906,1931,,FGSQK,
1931263,2023-01-01T00:00:00.000+04:1367,QTR74J,A35K,OMDB,OTHH,OMDB,TOSNA,,1906,1935,,A7ANQ,
1931265,2023-01-01T00:00:00.000+04:1368,GFA512,B789,OBBI,OMDB,NALPO,OMDB,,1906,1939,,A9CFG,
1931266,2023-01-01T00:00:00.000+04:1369,UAE78,B77W,LFMN,OMDB,NALPO,OMDB,,1906,1941,,A6EQL,
1931267,2023-01-01T00:00:00.000+04:1370,UAE509,B77W,VABB,OMDB,PASOV,OMDB,,1907,1928,,A6EQA,
1931268,2023-01-01T00:00:00.000+04:1371,UAE88,A388,LSZH,OMDB,NALPO,OMDB,,1907,1943,,A6EOO,
1930710,2023-01-01T00:00:00.000+04:1372,WAZ1125,A21N,OMAA,OOMS,OMAA,RETAS,,1404,1418,,A6WZH,
1930711,2023-01-01T00:00:00.000+04:1373,SVA556,A320,OEMA,OMDB,NALPO,OMDB,,1405,1440,,HZAS72,
1930712,2023-01-01T00:00:00.000+04:1374,IGO055,A20N,VICG,OMDB,PATAT,OMDB,,1406,1433,,VTISZ,
1930713,2023-01-01T00:00:00.000+04:1375,GFA789,A320,OPMT,OBBI,MENSA,ORMID,,1406,1438,,A9CAE,
1930714,2023-01-01T00:00:00.000+04:1376,FDB540,B738,VNKT,OMDB,PASOV,OMDB,,1406,1436,,A6FEO,
1930715,2023-01-01T00:00:00.000+04:1377,ATG5526,B744,OMSJ,LHBP,OMSJ,TUMAK,,1407,1430,,ERBBC,
1930716,2023-01-01T00:00:00.000+04:1378,AXB743,B738,VOKN,OMSJ,PASOV,OMSJ,,1407,1428,,VTGHB,
1930717,2023-01-01T00:00:00.000+04:1379,FDB573,B738,OMDB,VNKT,OMDB,GABKO,,1408,1420,,A6FGE,
1930718,2023-01-01T00:00:00.000+04:1380,UAE44,B77W,EDDF,OMDB,ORSAR,OMDB,,1408,1437,,A6EPK,
1930719,2023-01-01T00:00:00.000+04:1381,WAZ7078,A21N,UAAA,OMAA,PATAT,OMAA,,1409,1438,,A6WZA,
1930720,2023-01-01T00:00:00.000+04:1382,ETD654,A321,HECA,OMAA,TOSNA,OMAA,,1409,1434,,A6AED,
1930721,2023-01-01T00:00:00.000+04:1383,AXB412,B738,OMSJ,VOCI,OMSJ,LALDO,,1409,1423,,VTAYC,
1930722,2023-01-01T00:00:00.000+04:1384,ADY043,A320,OMAA,VNKT,OMAA,GABKO,,1410,1430,,A6AUF,
1930723,2023-01-01T00:00:00.000+04:1385,FDB340,B738,OPMT,OMDB,PASOV,OMDB,,1411,1441,,OKTVX,
1930724,2023-01-01T00:00:00.000+04:1386,ABY956,A320,OMSJ,UUDD,OMSJ,GABKO,,1412,1422,,A6AOE,
1930725,2023-01-01T00:00:00.000+04:1387,LVKDI,F900,VRMU,OMDW,TAPRA,OMDW,,1413,1447, Callsign:Error,LVKDI,
1930726,2023-01-01T00:00:00.000+04:1388,T7BLACK,GLEX,LGAV,OMDW,NALPO,OMDW,,1414,1440,,T7BLACK,
1930727,2023-01-01T00:00:00.000+04:1389,ETD599,A321,LLBG,OMAA,TOSNA,OMAA,,1414,1440,,A6AEJ,
1930728,2023-01-01T00:00:00.000+04:1390,ABY387,A320,OMSJ,OLBA,OMSJ,ALPOB,,1415,1441,,A6ANM,
1930729,2023-01-01T00:00:00.000+04:1391,SVW77EB,FA8X,OMDW,LTBA,OMDW,TUMAK,,1416,1438,,LXEBO,
1930730,2023-01-01T00:00:00.000+04:1392,FDB822,B38M,OEJN,OMDB,PEKEM,OMDB,,1416,1450,,A6FMI,
1930731,2023-01-01T00:00:00.000+04:1393,ETD39X,B789,LSGG,OMAA,TOSNA,OMAA,,1419,1442,,A6BLA,
1930732,2023-01-01T00:00:00.000+04:1394,ABY841,A320,HECA,OMRK,NALPO,OMRK,,1419,1447,,A6AOT,
1930733,2023-01-01T00:00:00.000+04:1395,OMA646,B739,OKBK,OOMS,OBNET,TARDI,,1419,1438,,A4OBZ,
1930734,2023-01-01T00:00:00.000+04:1396,FDB1ND,B38M,UBBB,OMDB,ORSAR,OMDB,,1420,1445,,A6FMK,
1930735,2023-01-01T00:00:00.000+04:1397,PIA222,A320,OMDB,OPMT,OMDB,GABKO,,1421,1432,,APBON,
1930736,2023-01-01T00:00:00.000+04:1398,ETD16,B77W,EGCC,OMAA,ORSAR,OMAA,,1422,1445,,A6ETP,
1930737,2023-01-01T00:00:00.000+04:1399,ETD35Q,B789,LEBL,OMAA,TOSNA,OMAA,,1423,1449,,A6BNC,
1930738,2023-01-01T00:00:00.000+04:1400,IGO084,A20N,OMDB,VABB,OMDB,LALDO,,1425,1440,,VTIVW,
1930739,2023-01-01T00:00:00.000+04:1401,ABQ812,A320,OPMT,OMSJ,MENSA,OMSJ,,1425,1441,,APEDH,
1930740,2023-01-01T00:00:00.000+04:1402,ABY118,A320,OMSJ,OOMS,OMSJ,TARDI,,1426,1440,,A6AOK,
1930741,2023-01-01T00:00:00.000+04:1403,FDB9DV,B39M,OMDB,ORER,OMDB,TUMAK,,1427,1447,,A6FNB,
1930742,2023-01-01T00:00:00.000+04:1404,SVA550,A333,OEJN,OMDB,PEKEM,OMDB,,1427,1511,,HZAQ17,
1930743,2023-01-01T00:00:00.000+04:1405,MSR905,B789,HECA,OMDB,NALPO,OMDB,,1428,1452,,SUGEW,
1930744,2023-01-01T00:00:00.000+04:1406,UAE4AJ,B77W,OMDB,LTFM,OMDB,TUMAK,,1429,1450,,A6EGS,
1930745,2023-01-01T00:00:00.000+04:1407,AIC989,A319,VABB,OKBK,MENSA,TUMAK,,1430,1502,,VTSCR,
1930746,2023-01-01T00:00:00.000+04:1408,UAE220,B77W,KMCO,OMDB,ORSAR,OMDB,,1430,1454,,A6ECT,
1930747,2023-01-01T00:00:00.000+04:1409,FDB1405,B38M,OMDB,LHBP,OMDB,TUMAK,,1431,1453,,A6FMC,
1930748,2023-01-01T00:00:00.000+04:1410,FDB1715,B38M,OMDB,UMMS,OMDB,GABKO,,1432,1443,,A6FMS,
1930749,2023-01-01T00:00:00.000+04:1411,SVA560,A333,OERK,OMDB,NALPO,OMDB,,1433,1502,,HZAQ25,
1930750,2023-01-01T00:00:00.000+04:1412,UAE602,B77W,OMDB,OPKC,OMDB,LALDO,,1433,1447,,A6ENN,
1930751,2023-01-01T00:00:00.000+04:1413,AZG422,B748,UBBB,OMDW,ORSAR,OMDW,,1434,1456,,VQBBH,
1930752,2023-01-01T00:00:00.000+04:1414,VLKRE36,Q9,ZZZZ,OMAM,MENSA,OMAM,,1435,1610, Callsign:Error,ONFILE,
1930753,2023-01-01T00:00:00.000+04:1415,PIA204,A320,OMDB,OPLA,OMDB,LALDO,,1435,1450,,APBMV,
1930754,2023-01-01T00:00:00.000+04:1416,UAE5WR,B77W,KORD,OMDB,OBNET,OMDB,,1436,1504,,A6EQE,
1930755,2023-01-01T00:00:00.000+04:1417,UAE37V,A388,KLAX,OMDB,ORSAR,OMDB,,1438,1505,,A6EVH,
1930756,2023-01-01T00:00:00.000+04:1418,SVA555,B77W,OMDB,OERK,OMDB,ALPOB,,1438,1501,,HZAK35,
1930757,2023-01-01T00:00:00.000+04:1419,GFA544,A320,OBBI,OMAA,TOSNA,OMAA,,1438,1502,,A9CAI,
